"회계연도","소관명","회계명","계정명","수입관명","수입항명","수입목명","금년도예산(천원)","추경정부안(천원)","추경국회확정(천원)"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","예탁원금회수","기금예탁원금회수","317699000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","18872000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","전입금","기금전입금","13071000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","전입금","일반회계전입금","9477000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","전입금","특별회계전입금","780794000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","고정자산매각대","건물매각대","2457000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","고정자산매각대","기계기구매각대","1894000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","고정자산매각대","기타고정자산매각대","38000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","재고자산매각대및유동자산","유동자산매각대","381000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","토지및무형자산매각대","기타토지및무형자산매각대","3185000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","토지및무형자산매각대","토지매각대","7437000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","전년도이월금","전년도이월금","전년도이월금","1632000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","정부내부수입및기타","기타","감가상각비전입금","143564000","0","0"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","정부내부수입및기타","전입금","계정간전입금","22954000","0","0"
"2018","과학기술정보통신부","일반회계",,"경상이전수입","가산금","가산금","35000","0","0"
"2018","과학기술정보통신부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","42325000","0","0"
"2018","과학기술정보통신부","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","13015000","0","0"
"2018","과학기술정보통신부","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","70000","0","0"
"2018","과학기술정보통신부","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","35000","0","0"
"2018","과학기술정보통신부","일반회계",,"재산수입","관유물대여료","건물대여료","8000","0","0"
"2018","과학기술정보통신부","일반회계",,"재산수입","관유물대여료","토지대여료","55000","0","0"
"2018","과학기술정보통신부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","1570000","0","0"
"2018","과학기술정보통신부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","294050000","0","0"
"2018","과학기술정보통신부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","85000","0","0"
"2018","과학기술정보통신부","일반회계",,"정부내부수입및기타","전입금","특별회계전입금","50000000","0","0"
"2018","과학기술정보통신부","지역발전특별회계","경제발전계정","경상이전수입","기타경상이전수입","기타경상이전수입","3832000","0","0"
"2018","관세청","일반회계",,"경상이전수입","가산금","가산금","5202000","0","0"
"2018","관세청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","412000","0","0"
"2018","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","과징금","2420000","0","0"
"2018","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","16791000","0","0"
"2018","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","몰수금및추징금","4375000","0","0"
"2018","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","6311000","0","0"
"2018","관세청","일반회계",,"경상이전수입","변상금및위약금","위약금","104000","0","0"
"2018","관세청","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","231000","0","0"
"2018","관세청","일반회계",,"재산수입","관유물대여료","건물대여료","281000","0","0"
"2018","관세청","일반회계",,"재산수입","관유물대여료","토지대여료","24000","0","0"
"2018","관세청","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","13000","0","0"
"2018","관세청","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","60505000","0","0"
"2018","관세청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","1106000","0","0"
"2018","교육부","유아교육지원특별회계",,"정부내부수입및기타","전입금","일반회계전입금","3892717000","0","0"
"2018","교육부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","119431000","0","0"
"2018","교육부","일반회계",,"경상이전수입","변상금및위약금","변상금","39000","0","0"
"2018","교육부","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","8937000","0","0"
"2018","교육부","일반회계",,"수입대체경비수입","잡수입","기타잡수입","5237000","0","0"
"2018","교육부","일반회계",,"융자및전대차관원금회수","전대차관원금회수","기타민간전대차관원금회수","56000","0","0"
"2018","교육부","일반회계",,"재산수입","관유물대여료","건물대여료","8000","0","0"
"2018","교육부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","6000","0","0"
"2018","교육부","일반회계",,"재산수입","관유물대여료","토지대여료","266000","0","0"
"2018","교육부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","11733000","0","0"
"2018","교육부","일반회계",,"재산수입","전대차관이자수입","기타민간전대차관이자수입","2000","0","0"
"2018","교육부","일반회계",,"재화및용역판매수입","입학금및수업료","수업료","8375000","0","0"
"2018","교육부","일반회계",,"재화및용역판매수입","입학금및수업료","입학금","44000","0","0"
"2018","교육부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","161000","0","0"
"2018","교육부","일반회계",,"정부내부수입및기타","전입금","기금전입금","39907000","0","0"
"2018","교육부","지역발전특별회계","경제발전계정","경상이전수입","기타경상이전수입","기타경상이전수입","7689000","0","0"
"2018","교육부","지역발전특별회계","경제발전계정","재산수입","기타이자수입및재산수입","기타재산수입","1077000","0","0"
"2018","국가보훈처","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","기타경상이전수입","82000","0","0"
"2018","국가보훈처","에너지및자원사업특별회계","투자계정","재산수입","기타이자수입및재산수입","기타재산수입","28000","0","0"
"2018","국가보훈처","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","7076000","0","0"
"2018","국가보훈처","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","49000","0","0"
"2018","국가보훈처","일반회계",,"경상이전수입","변상금및위약금","위약금","4000","0","0"
"2018","국가보훈처","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","51000","0","0"
"2018","국가보훈처","일반회계",,"재산수입","관유물대여료","건물대여료","75000","0","0"
"2018","국가보훈처","일반회계",,"재산수입","관유물대여료","토지대여료","14000","0","0"
"2018","국가보훈처","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","287000","0","0"
"2018","국가보훈처","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","2000","0","0"
"2018","국가보훈처","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","22000","0","0"
"2018","국가인권위원회","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","13000","0","0"
"2018","국가인권위원회","일반회계",,"경상이전수입","변상금및위약금","위약금","1000","0","0"
"2018","국가인권위원회","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","1000","0","0"
"2018","국가인권위원회","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","2000","0","0"
"2018","국가정보원","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","1875000","0","0"
"2018","국민권익위원회","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","798000","0","0"
"2018","국민권익위원회","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","13000","0","0"
"2018","국민권익위원회","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","30000","0","0"
"2018","국방부","국방·군사시설이전특별회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","1180000","0","0"
"2018","국방부","국방·군사시설이전특별회계",,"관유물매각대","고정자산매각대","건물매각대","2100000","0","0"
"2018","국방부","국방·군사시설이전특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","403900000","0","0"
"2018","국방부","국방·군사시설이전특별회계",,"재산수입","기타이자수입및재산수입","기타재산수입","300000","0","0"
"2018","국방부","국방·군사시설이전특별회계",,"전년도이월금","전년도이월금","전년도이월금","80887000","0","0"
"2018","국방부","국방·군사시설이전특별회계",,"정부내부수입및기타","예탁원금회수","기금예탁원금회수","75000000","0","0"
"2018","국방부","국방·군사시설이전특별회계",,"정부내부수입및기타","예탁이자수입","기금예탁이자수입","4017000","0","0"
"2018","국방부","일반회계",,"경상이전수입","가산금","가산금","132000","0","0"
"2018","국방부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","85277000","0","0"
"2018","국방부","일반회계",,"경상이전수입","벌금,몰수금및과태료","몰수금및추징금","330000","0","0"
"2018","국방부","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","4575000","0","0"
"2018","국방부","일반회계",,"경상이전수입","변상금및위약금","변상금","2078000","0","0"
"2018","국방부","일반회계",,"경상이전수입","변상금및위약금","위약금","19424000","0","0"
"2018","국방부","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","809000","0","0"
"2018","국방부","일반회계",,"재산수입","관유물대여료","건물대여료","1573000","0","0"
"2018","국방부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","1417000","0","0"
"2018","국방부","일반회계",,"재산수입","관유물대여료","토지대여료","5217000","0","0"
"2018","국방부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","2631000","0","0"
"2018","국방부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","564000","0","0"
"2018","국방부","일반회계",,"재화및용역판매수입","병원수입","병원수입","11301000","0","0"
"2018","국방부","일반회계",,"재화및용역판매수입","입학금및수업료","수업료","430000","0","0"
"2018","국방부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","32927000","0","0"
"2018","국방부","일반회계",,"재화및용역판매수입","항공항만및용수수입","항공항만수입","2187000","0","0"
"2018","국방부","일반회계",,"정부내부수입및기타","전입금","기금전입금","74759000","0","0"
"2018","국방부","주한미군기지이전특별회계",,"경상이전수입","가산금","가산금","4000","0","0"
"2018","국방부","주한미군기지이전특별회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","1000000","0","0"
"2018","국방부","주한미군기지이전특별회계",,"경상이전수입","변상금및위약금","변상금","62000","0","0"
"2018","국방부","주한미군기지이전특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","109400000","0","0"
"2018","국방부","주한미군기지이전특별회계",,"재산수입","관유물대여료","토지대여료","1600000","0","0"
"2018","국방부","주한미군기지이전특별회계",,"재산수입","기타이자수입및재산수입","기타재산수입","500000","0","0"
"2018","국방부","주한미군기지이전특별회계",,"재화및용역판매수입","잡수입","기타잡수입","119000","0","0"
"2018","국방부","주한미군기지이전특별회계",,"정부내부수입및기타","예수금","기금예수금","451396000","0","0"
"2018","국세청","일반회계",,"경상이전수입","가산금","가산금","982000000","0","0"
"2018","국세청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","20818000","0","0"
"2018","국세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","과징금","43000","0","0"
"2018","국세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","97563000","0","0"
"2018","국세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","96488000","0","0"
"2018","국세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","징계부과금","36000","0","0"
"2018","국세청","일반회계",,"경상이전수입","변상금및위약금","변상금","4000","0","0"
"2018","국세청","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","63000","0","0"
"2018","국세청","일반회계",,"수입대체경비수입","잡수입","기타잡수입","593000","0","0"
"2018","국세청","일반회계",,"재산수입","관유물대여료","건물대여료","136000","0","0"
"2018","국세청","일반회계",,"재산수입","관유물대여료","토지대여료","2000","0","0"
"2018","국세청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","23000","0","0"
"2018","국세청","혁신도시건설특별회계",,"관유물매각대","고정자산매각대","건물매각대","3539000","0","0"
"2018","국세청","혁신도시건설특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","55446000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","가산금","가산금","2000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","기타경상이전수입","6726000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","법정부담금","9628000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","과징금","127000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","과태료","4000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","151000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","변상금및위약금","변상금","76000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","경상이전수입","변상금및위약금","위약금","279000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","관유물매각대","고정자산매각대","기타고정자산매각대","1000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","관유물매각대","토지및무형자산매각대","토지매각대","169000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","건물대여료","393000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","기타관유물대여료","1261000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","토지대여료","4578000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","재산수입","기타이자수입및재산수입","기타재산수입","849000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","재산수입","정부출자수입","정부출자수입","360283000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","면허료및수수료","면허료및수수료","657000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","잡수입","기타잡수입","59000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","64300000","0","0"
"2018","국토교통부","교통시설특별회계","공항계정","전년도이월금","전년도이월금","전년도이월금","274875000","0","0"
"2018","국토교통부","교통시설특별회계","교통체계관리계정","경상이전수입","기타경상이전수입","기타경상이전수입","18982000","0","0"
"2018","국토교통부","교통시설특별회계","교통체계관리계정","재산수입","기타이자수입및재산수입","기타재산수입","698000","0","0"
"2018","국토교통부","교통시설특별회계","교통체계관리계정","전년도이월금","전년도이월금","전년도이월금","153585000","0","0"
"2018","국토교통부","교통시설특별회계","교통체계관리계정","정부내부수입및기타","전입금","일반회계전입금","303009000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","가산금","가산금","313000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","기타경상이전수입","15388000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","법정부담금","200000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","과태료","27000000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","5000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","변상금","230000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","위약금","985000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","관유물매각대","고정자산매각대","기타고정자산매각대","194000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","관유물매각대","토지및무형자산매각대","토지매각대","4925000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","건물대여료","14000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","기타관유물대여료","32000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","토지대여료","19566000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","재산수입","기타이자수입및재산수입","기타재산수입","3527000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","재산수입","정부출자수입","정부출자수입","30504000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","재화및용역판매수입","면허료및수수료","면허료및수수료","337000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","재화및용역판매수입","잡수입","기타잡수입","3982000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","전년도이월금","전년도이월금","전년도이월금","257666000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","96191000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","정부내부수입및기타","전입금","계정간전입금","376057000","0","0"
"2018","국토교통부","교통시설특별회계","도로계정","정부내부수입및기타","전입금","일반회계전입금","11262845000","0","0"
"2018","국토교통부","교통시설특별회계","철도계정","경상이전수입","가산금","가산금","123000","0","0"
"2018","국토교통부","교통시설특별회계","철도계정","경상이전수입","기타경상이전수입","기타경상이전수입","10000000","0","0"
